recorded_at,temperature_c,humidity_rh,nh3_ppm,temp_status,humid_status,amonia_status,overall_status,is_anomaly,source
2025-11-25T02:59:53Z,32.12,72.66,0.17,2,0,0,buruk,0,real
2025-10-21T23:55:00Z,27.44,91.21,4.69,1,2,0,sedang,0,synthetic
2025-10-20T04:47:00Z,27.14,74.71,7.85,1,0,0,sedang,0,synthetic
2025-10-04T17:42:00Z,29.35,87.33,4.71,1,1,0,bagus,0,synthetic
2025-11-28T03:00:24Z,32.76,70.31,0.17,2,0,0,buruk,0,real
2025-10-21T21:33:00Z,33.5,81.1,4.42,2,1,0,sedang,0,synthetic
2025-10-18T05:48:00Z,29.9,65.41,11.05,1,0,0,sedang,0,synthetic
2025-10-17T09:59:00Z,24.67,70.83,14.63,0,0,0,buruk,0,synthetic
2025-10-06T14:00:00Z,26.1,81.89,9.86,1,1,0,bagus,0,synthetic
2025-10-20T13:47:00Z,24.96,73.43,5.22,0,0,0,buruk,0,synthetic
2025-10-01T18:47:00Z,29.34,81.66,11.84,1,1,0,bagus,0,synthetic
2025-10-03T12:55:00Z,28.16,88.72,10.4,1,1,0,bagus,0,synthetic
2025-10-01T05:26:00Z,27.65,89.76,0.97,1,1,0,bagus,0,synthetic
2025-10-18T04:43:00Z,28.89,70.9,11.4,1,0,0,sedang,0,synthetic
2025-10-05T14:02:00Z,26.45,81.63,9.83,1,1,0,bagus,0,synthetic
2025-11-28T23:22:49Z,32.62,68.61,0.22,2,0,0,buruk,0,real
2025-10-18T04:29:00Z,32.52,77.25,1.03,2,1,0,sedang,0,synthetic
2025-10-18T22:54:00Z,31.87,87.28,9.09,2,1,0,sedang,0,synthetic
2025-11-28T07:10:29Z,32.82,70.64,0.17,2,0,0,buruk,0,real
2025-10-01T01:42:00Z,27.2,88.99,3.33,1,1,0,bagus,0,synthetic
2025-11-29T20:59:16Z,32.83,70.02,0.17,2,0,0,buruk,0,real
2025-10-17T07:05:00Z,31.48,71.65,13.89,2,0,0,buruk,0,synthetic
2025-11-28T03:30:24Z,32.72,70.59,0.17,2,0,0,buruk,0,real
2025-11-27T14:10:07Z,32.75,70.33,0.17,2,0,0,buruk,0,real
2025-10-15T09:43:00Z,24.98,78.59,11.05,0,1,0,sedang,0,synthetic
2025-10-04T03:56:00Z,29.82,77.03,8.61,1,1,0,bagus,0,synthetic
2025-10-18T13:55:00Z,30.78,92.95,1.87,2,2,0,buruk,0,synthetic
2025-11-26T09:00:31Z,32.59,69.7,0.17,2,0,0,buruk,0,real
2025-10-04T21:33:00Z,28.66,79.85,2.1,1,1,0,bagus,0,synthetic
2025-10-17T00:41:00Z,24.23,71.16,7.72,0,0,0,buruk,0,synthetic
2025-11-23T21:37:18Z,31.72,72.89,0.23,2,0,0,buruk,0,real
2025-10-03T23:08:00Z,27.5,79.56,13.6,1,1,0,bagus,0,synthetic
2025-10-01T09:27:00Z,26.37,83.8,14.08,1,1,0,bagus,0,synthetic
2025-10-19T17:27:00Z,25.21,91.42,7.42,0,2,0,buruk,0,synthetic
2025-11-27T00:08:50Z,32.54,70.06,0.17,2,0,0,buruk,0,real
2025-10-03T11:55:00Z,26.29,86.62,11.36,1,1,0,bagus,0,synthetic
2025-10-17T03:24:00Z,31.14,80.19,6.38,2,1,0,sedang,0,synthetic
2025-10-01T19:58:00Z,26.8,75.8,4.33,1,1,0,bagus,0,synthetic
2025-10-07T19:08:00Z,26.64,78.39,14.65,1,1,0,bagus,0,synthetic
2025-10-01T07:51:00Z,29.8,78.35,12.36,1,1,0,bagus,0,synthetic
2025-10-18T10:59:00Z,29.95,92.83,10.27,1,2,0,sedang,0,synthetic
2025-10-07T04:26:00Z,29.33,84.41,12.13,1,1,0,bagus,0,synthetic
2025-10-19T21:05:00Z,31.86,73.48,2.57,2,0,0,buruk,0,synthetic
2025-10-01T02:21:00Z,26.04,84.52,10.91,1,1,0,bagus,0,synthetic
2025-10-17T02:05:00Z,28.9,94.06,7.91,1,2,0,sedang,0,synthetic
2025-11-26T19:00:43Z,32.68,70.1,0.17,2,0,0,buruk,0,real
2025-10-06T06:46:00Z,26.99,82.95,1.26,1,1,0,bagus,0,synthetic
2025-10-16T01:54:00Z,31.23,74.46,0.12,2,0,0,buruk,0,synthetic
2025-11-29T00:37:51Z,32.76,68.74,0.17,2,0,0,buruk,0,real
2025-10-18T03:43:00Z,27.27,69.44,8.83,1,0,0,sedang,0,synthetic
2025-10-16T21:36:00Z,24.48,91.32,13.53,0,2,0,buruk,0,synthetic
2025-10-07T17:32:00Z,27.84,76.25,3.22,1,1,0,bagus,0,synthetic
2025-10-02T10:03:00Z,26.48,77.37,3.81,1,1,0,bagus,0,synthetic
2025-11-30T10:44:34Z,33.09,68.89,0.17,2,0,0,buruk,0,real
2025-10-15T17:20:00Z,26.78,91.78,8.26,1,2,0,sedang,0,synthetic
2025-11-26T10:33:33Z,32.64,70.42,0.17,2,0,0,buruk,0,real
2025-10-16T01:29:00Z,30.2,77.76,3.24,2,1,0,sedang,0,synthetic
2025-11-27T14:25:08Z,32.67,70.49,0.17,2,0,0,buruk,0,real
2025-10-20T02:05:00Z,26.63,94.84,10.62,1,2,0,sedang,0,synthetic
2025-10-21T07:11:00Z,25.48,71.23,7.71,0,0,0,buruk,0,synthetic
2025-10-21T21:11:00Z,29.58,68.76,13.19,1,0,0,sedang,0,synthetic
2025-11-24T15:51:39Z,32.13,71.9,0.17,2,0,0,buruk,0,real
2025-11-27T13:49:07Z,32.72,70.85,0.17,2,0,0,buruk,0,real
2025-11-28T13:28:37Z,32.98,71.07,0.23,2,0,0,buruk,0,real
2025-10-01T15:35:00Z,29.1,79.11,13.06,1,1,0,bagus,0,synthetic
2025-11-27T12:16:05Z,32.76,70.54,0.17,2,0,0,buruk,0,real
2025-11-29T06:33:58Z,32.93,69.16,0.17,2,0,0,buruk,0,real
2025-10-07T21:10:00Z,27.51,76.82,1.09,1,1,0,bagus,0,synthetic
2025-10-07T10:07:00Z,29.34,88.33,14.15,1,1,0,bagus,0,synthetic
2025-10-15T12:50:00Z,30.92,80.94,7.68,2,1,0,sedang,0,synthetic
2025-11-27T05:55:57Z,32.87,69.4,0.17,2,0,0,buruk,0,real
2025-10-01T06:36:00Z,26.82,81.7,13.77,1,1,0,bagus,0,synthetic
2025-10-20T22:22:00Z,28.22,92.28,13.54,1,2,0,sedang,0,synthetic
2025-10-06T18:16:00Z,28.59,80.9,3.13,1,1,0,bagus,0,synthetic
2025-11-27T02:34:53Z,32.76,69.92,0.17,2,0,0,buruk,0,real
2025-10-18T12:45:00Z,26.34,93.62,11.6,1,2,0,sedang,0,synthetic
2025-11-27T01:03:51Z,32.65,70.02,0.21,2,0,0,buruk,0,real
2025-11-30T10:01:33Z,33.17,68.93,0.17,2,0,0,buruk,0,real
2025-10-18T00:48:00Z,25.83,86.65,0.6,0,1,0,sedang,0,synthetic
2025-10-19T04:00:00Z,25.47,75.19,7.09,0,1,0,sedang,0,synthetic
2025-11-27T12:58:06Z,32.79,70.64,0.23,2,0,0,buruk,0,real
2025-10-04T05:15:00Z,28.72,79.65,13.96,1,1,0,bagus,0,synthetic
2025-10-16T11:23:00Z,33.31,88.79,13.4,2,1,0,sedang,0,synthetic
2025-10-06T10:20:00Z,26.42,85.41,1.99,1,1,0,bagus,0,synthetic
2025-10-15T22:32:00Z,28.47,61.16,2.2,1,0,0,sedang,0,synthetic
2025-11-24T04:29:26Z,31.88,73.48,0.17,2,0,0,buruk,0,real
2025-10-01T15:56:00Z,29.23,85.02,10.93,1,1,0,bagus,0,synthetic
2025-10-07T02:55:00Z,27.53,83.94,2.81,1,1,0,bagus,0,synthetic
2025-11-24T11:26:34Z,31.95,72.22,0.17,2,0,0,buruk,0,real
2025-10-19T10:57:00Z,25.09,72.96,10.1,0,0,0,buruk,0,synthetic
2025-10-20T05:23:00Z,26.79,92.26,14.77,1,2,0,sedang,0,synthetic
2025-10-07T19:30:00Z,27.89,83.66,12.33,1,1,0,bagus,0,synthetic
2025-11-28T06:36:28Z,32.82,71.37,0.17,2,0,0,buruk,0,real
2025-11-25T09:02:01Z,32.28,70.59,0.17,2,0,0,buruk,0,real
2025-10-16T03:02:00Z,26.6,67.19,1.84,1,0,0,sedang,0,synthetic
2025-10-21T17:43:00Z,24.36,79.0,13.65,0,1,0,sedang,0,synthetic
2025-10-04T22:53:00Z,28.15,75.47,1.42,1,1,0,bagus,0,synthetic
2025-10-20T22:33:00Z,26.69,70.11,10.74,1,0,0,sedang,0,synthetic
2025-11-28T00:31:20Z,32.57,69.93,0.17,2,0,0,buruk,0,real
2025-11-27T04:19:55Z,32.74,70.49,0.17,2,0,0,buruk,0,real
2025-10-18T00:29:00Z,23.1,82.87,6.0,0,1,0,sedang,0,synthetic
2025-10-07T00:05:00Z,26.12,82.14,14.53,1,1,0,bagus,0,synthetic
2025-11-27T01:51:52Z,32.71,69.66,0.17,2,0,0,buruk,0,real
2025-10-02T23:05:00Z,26.63,88.08,2.37,1,1,0,bagus,0,synthetic
2025-11-27T09:34:02Z,32.74,70.17,0.17,2,0,0,buruk,0,real
2025-10-03T10:02:00Z,28.87,89.45,6.41,1,1,0,bagus,0,synthetic
2025-10-06T10:02:00Z,26.09,89.6,12.98,1,1,0,bagus,0,synthetic
2025-11-28T22:29:48Z,32.65,68.96,0.17,2,0,0,buruk,0,real
2025-10-05T02:13:00Z,29.89,80.04,7.51,1,1,0,bagus,0,synthetic
2025-11-25T13:18:06Z,32.4,72.0,0.22,2,0,0,buruk,0,real
2025-10-18T17:27:00Z,30.24,92.48,8.12,2,2,0,buruk,0,synthetic
2025-10-20T09:09:00Z,29.88,71.13,8.83,1,0,0,sedang,0,synthetic
2025-10-15T12:52:00Z,25.45,92.26,5.56,0,2,0,buruk,0,synthetic
2025-11-30T02:51:24Z,32.96,70.42,0.17,2,0,0,buruk,0,real
2025-10-19T05:34:00Z,32.38,77.53,13.33,2,1,0,sedang,0,synthetic
2025-11-30T10:04:33Z,33.18,68.82,0.2,2,0,0,buruk,0,real
2025-10-19T16:10:00Z,32.09,83.23,1.67,2,1,0,sedang,0,synthetic
2025-10-18T00:54:00Z,26.79,93.54,5.37,1,2,0,sedang,0,synthetic
2025-10-03T15:12:00Z,28.85,76.38,12.76,1,1,0,bagus,0,synthetic
2025-11-24T18:02:42Z,32.09,72.8,0.17,2,0,0,buruk,0,real
2025-10-18T02:45:00Z,32.31,84.43,1.62,2,1,0,sedang,0,synthetic
2025-11-29T08:56:01Z,33.06,68.38,0.17,2,0,0,buruk,0,real
2025-10-19T09:23:00Z,26.42,92.21,11.94,1,2,0,sedang,0,synthetic
2025-10-19T06:25:00Z,26.1,90.25,6.99,1,2,0,sedang,0,synthetic
2025-11-25T10:06:02Z,32.28,70.76,0.17,2,0,0,buruk,0,real
2025-10-02T12:23:00Z,28.23,78.05,13.78,1,1,0,bagus,0,synthetic
2025-10-02T09:13:00Z,27.24,86.44,10.53,1,1,0,bagus,0,synthetic
2025-10-05T20:24:00Z,28.37,88.39,7.81,1,1,0,bagus,0,synthetic
2025-10-01T01:30:00Z,28.8,86.19,13.01,1,1,0,bagus,0,synthetic
2025-10-17T15:30:00Z,29.25,94.68,5.38,1,2,0,sedang,0,synthetic
2025-10-18T12:30:00Z,23.24,82.91,9.93,0,1,0,sedang,0,synthetic
2025-11-26T15:02:38Z,32.72,71.69,0.17,2,0,0,buruk,0,real
2025-10-05T08:16:00Z,28.77,89.08,12.06,1,1,0,bagus,0,synthetic
2025-10-02T20:23:00Z,26.78,75.78,7.62,1,1,0,bagus,0,synthetic
2025-10-04T05:52:00Z,29.31,77.02,5.66,1,1,0,bagus,0,synthetic
2025-10-19T12:11:00Z,26.85,93.43,12.49,1,2,0,sedang,0,synthetic
2025-11-29T18:11:13Z,32.86,69.65,0.17,2,0,0,buruk,0,real
2025-11-25T02:32:53Z,32.12,72.78,0.17,2,0,0,buruk,0,real
2025-11-28T11:00:34Z,32.9,70.05,0.17,2,0,0,buruk,0,real
2025-11-24T15:43:39Z,32.05,72.36,0.17,2,0,0,buruk,0,real
2025-10-02T16:17:00Z,28.67,83.17,1.39,1,1,0,bagus,0,synthetic
2025-11-28T08:00:30Z,32.82,70.18,0.17,2,0,0,buruk,0,real
2025-11-28T07:33:29Z,32.85,70.5,0.17,2,0,0,buruk,0,real
2025-10-15T02:28:00Z,28.96,90.29,6.2,1,2,0,sedang,0,synthetic
2025-10-01T12:14:00Z,27.9,81.48,11.7,1,1,0,bagus,0,synthetic
2025-11-26T23:50:49Z,32.65,69.76,0.17,2,0,0,buruk,0,real
2025-10-07T16:45:00Z,26.89,88.15,0.62,1,1,0,bagus,0,synthetic
2025-10-03T12:44:00Z,29.02,83.91,13.13,1,1,0,bagus,0,synthetic
2025-11-25T07:01:58Z,32.23,70.63,0.17,2,0,0,buruk,0,real
2025-11-25T09:48:02Z,32.26,70.69,0.17,2,0,0,buruk,0,real
2025-10-06T16:46:00Z,28.61,76.69,3.82,1,1,0,bagus,0,synthetic
2025-10-19T03:09:00Z,25.3,91.13,13.06,0,2,0,buruk,0,synthetic
2025-11-29T03:27:54Z,32.89,69.91,0.17,2,0,0,buruk,0,real
2025-10-03T14:44:00Z,26.32,79.08,14.09,1,1,0,bagus,0,synthetic
2025-11-24T06:35:29Z,31.85,73.41,0.17,2,0,0,buruk,0,real
2025-10-02T05:44:00Z,28.56,78.44,5.52,1,1,0,bagus,0,synthetic
2025-11-24T16:47:40Z,32.11,72.41,0.17,2,0,0,buruk,0,real
2025-10-02T00:20:00Z,29.98,77.33,6.42,1,1,0,bagus,0,synthetic
2025-10-05T05:32:00Z,28.1,86.02,2.33,1,1,0,bagus,0,synthetic
2025-11-27T23:52:20Z,32.52,70.04,0.17,2,0,0,buruk,0,real
2025-10-06T00:49:00Z,26.37,81.97,2.87,1,1,0,bagus,0,synthetic
2025-10-04T06:53:00Z,27.98,84.33,11.95,1,1,0,bagus,0,synthetic
2025-11-29T20:15:15Z,32.76,69.86,0.17,2,0,0,buruk,0,real
2025-10-05T16:45:00Z,27.34,84.32,0.32,1,1,0,bagus,0,synthetic
2025-10-02T14:51:00Z,27.57,89.52,13.45,1,1,0,bagus,0,synthetic
2025-10-03T22:01:00Z,29.34,88.74,13.14,1,1,0,bagus,0,synthetic
2025-10-06T12:48:00Z,27.86,80.92,12.01,1,1,0,bagus,0,synthetic
2025-10-07T12:27:00Z,28.08,84.39,6.0,1,1,0,bagus,0,synthetic
2025-10-03T16:20:00Z,27.13,87.16,0.63,1,1,0,bagus,0,synthetic
2025-10-18T20:34:00Z,33.15,85.53,8.04,2,1,0,sedang,0,synthetic
2025-10-19T11:09:00Z,22.84,87.67,6.56,0,1,0,sedang,0,synthetic
2025-10-19T00:58:00Z,31.2,91.16,2.46,2,2,0,buruk,0,synthetic
2025-11-26T16:41:40Z,32.78,70.67,0.17,2,0,0,buruk,0,real
2025-10-18T05:33:00Z,25.09,92.24,12.49,0,2,0,buruk,0,synthetic
2025-11-29T21:10:16Z,32.85,69.83,0.17,2,0,0,buruk,0,real
2025-10-02T09:26:00Z,29.44,81.98,3.84,1,1,0,bagus,0,synthetic
2025-10-03T07:34:00Z,28.54,79.84,0.27,1,1,0,bagus,0,synthetic
2025-11-25T05:50:57Z,32.15,71.74,0.17,2,0,0,buruk,0,real
2025-10-17T04:04:00Z,31.34,87.91,12.88,2,1,0,sedang,0,synthetic
2025-10-15T22:44:00Z,25.66,74.52,4.33,0,0,0,buruk,0,synthetic
2025-11-27T17:56:12Z,32.75,71.03,0.17,2,0,0,buruk,0,real
2025-10-20T22:35:00Z,30.0,61.52,13.21,1,0,0,sedang,0,synthetic
2025-10-17T13:43:00Z,27.7,68.78,6.49,1,0,0,sedang,0,synthetic
2025-10-20T06:20:00Z,24.03,90.84,2.55,0,2,0,buruk,0,synthetic
2025-11-28T12:09:35Z,32.9,70.36,0.17,2,0,0,buruk,0,real
2025-11-24T03:02:24Z,31.89,73.38,0.21,2,0,0,buruk,0,real
2025-10-05T01:51:00Z,29.46,75.61,8.81,1,1,0,bagus,0,synthetic
2025-11-29T18:36:13Z,32.86,69.48,0.24,2,0,0,buruk,0,real
2025-10-15T04:06:00Z,24.87,71.52,10.75,0,0,0,buruk,0,synthetic
2025-10-04T01:18:00Z,29.69,79.56,12.71,1,1,0,bagus,0,synthetic
2025-10-18T00:28:00Z,30.88,85.74,14.8,2,1,0,sedang,0,synthetic
2025-10-04T03:49:00Z,28.0,86.87,5.46,1,1,0,bagus,0,synthetic
2025-10-21T12:51:00Z,24.17,74.76,11.37,0,0,0,buruk,0,synthetic
2025-10-05T20:01:00Z,26.7,75.38,1.5,1,1,0,bagus,0,synthetic
2025-10-07T21:46:00Z,27.68,88.23,7.83,1,1,0,bagus,0,synthetic
2025-10-21T11:59:00Z,24.43,91.68,12.55,0,2,0,buruk,0,synthetic
2025-10-03T01:19:00Z,27.02,78.43,8.09,1,1,0,bagus,0,synthetic
2025-10-20T04:21:00Z,24.53,91.82,5.97,0,2,0,buruk,0,synthetic
2025-10-17T18:26:00Z,29.05,65.07,13.01,1,0,0,sedang,0,synthetic
2025-11-25T13:17:06Z,32.38,72.02,0.22,2,0,0,buruk,0,real
2025-10-07T11:33:00Z,29.32,87.17,12.14,1,1,0,bagus,0,synthetic
2025-11-28T03:23:24Z,32.75,70.52,0.17,2,0,0,buruk,0,real
2025-10-07T04:50:00Z,27.83,80.55,4.77,1,1,0,bagus,0,synthetic
2025-11-26T14:52:38Z,32.81,71.68,0.21,2,0,0,buruk,0,real
2025-10-03T00:24:00Z,27.84,88.07,6.6,1,1,0,bagus,0,synthetic
2025-10-16T22:11:00Z,27.69,92.65,12.9,1,2,0,sedang,0,synthetic
2025-11-26T12:00:35Z,32.75,71.1,0.17,2,0,0,buruk,0,real
2025-11-28T21:27:47Z,32.76,68.81,0.17,2,0,0,buruk,0,real
2025-10-15T06:31:00Z,26.85,90.21,9.49,1,2,0,sedang,0,synthetic
2025-10-15T15:36:00Z,28.87,91.96,6.71,1,2,0,sedang,0,synthetic
2025-10-02T10:51:00Z,28.46,81.77,4.02,1,1,0,bagus,0,synthetic
2025-10-20T02:48:00Z,31.06,91.98,11.67,2,2,0,buruk,0,synthetic
2025-11-24T00:15:21Z,31.72,73.32,0.17,2,0,0,buruk,0,real
2025-10-17T22:23:00Z,30.99,90.11,7.7,2,2,0,buruk,0,synthetic
2025-10-21T05:44:00Z,32.58,90.0,14.19,2,1,0,sedang,0,synthetic
2025-10-15T14:49:00Z,29.1,73.56,6.4,1,0,0,sedang,0,synthetic
2025-11-30T13:04:36Z,33.07,69.3,0.17,2,0,0,buruk,0,real
2025-10-01T12:45:00Z,29.14,77.17,0.66,1,1,0,bagus,0,synthetic
2025-10-19T05:48:00Z,24.86,70.67,9.74,0,0,0,buruk,0,synthetic
2025-11-23T20:27:16Z,31.71,72.64,0.18,2,0,0,buruk,0,real
2025-10-20T13:58:00Z,22.9,77.09,7.36,0,1,0,sedang,0,synthetic
2025-10-04T05:03:00Z,26.46,86.66,4.35,1,1,0,bagus,0,synthetic
2025-10-19T05:25:00Z,24.6,92.86,2.66,0,2,0,buruk,0,synthetic
2025-11-27T05:29:57Z,32.89,69.57,0.17,2,0,0,buruk,0,real
2025-10-18T01:42:00Z,30.92,90.47,1.78,2,2,0,buruk,0,synthetic
2025-11-27T19:08:14Z,32.72,70.99,0.17,2,0,0,buruk,0,real
2025-11-30T06:52:29Z,33.18,68.25,0.17,2,0,0,buruk,0,real
2025-11-25T04:03:55Z,32.16,72.62,0.17,2,0,0,buruk,0,real
2025-10-16T21:32:00Z,26.69,61.51,7.33,1,0,0,sedang,0,synthetic
2025-11-29T02:31:53Z,32.85,69.86,0.22,2,0,0,buruk,0,real
2025-11-30T11:52:35Z,33.24,69.49,0.17,2,0,0,buruk,0,real
2025-10-05T08:19:00Z,27.52,80.19,7.0,1,1,0,bagus,0,synthetic
2025-11-24T09:04:31Z,31.08,73.37,0.17,2,0,0,buruk,0,real
2025-10-16T12:44:00Z,30.63,88.32,2.98,2,1,0,sedang,0,synthetic
2025-10-05T01:46:00Z,27.69,78.67,6.78,1,1,0,bagus,0,synthetic
2025-10-19T03:06:00Z,26.14,92.71,4.17,1,2,0,sedang,0,synthetic
2025-10-20T08:34:00Z,31.62,92.1,14.31,2,2,0,buruk,0,synthetic
2025-10-15T19:49:00Z,31.68,76.13,2.27,2,1,0,sedang,0,synthetic
2025-10-17T16:06:00Z,25.28,74.84,9.5,0,0,0,buruk,0,synthetic
2025-10-03T00:20:00Z,29.51,81.25,6.73,1,1,0,bagus,0,synthetic
2025-10-17T23:09:00Z,30.77,73.92,0.83,2,0,0,buruk,0,synthetic
2025-11-30T03:48:25Z,33.0,70.47,0.17,2,0,0,buruk,0,real
2025-11-28T18:32:43Z,32.9,71.15,0.21,2,0,0,buruk,0,real
2025-11-27T14:26:08Z,32.72,70.55,0.17,2,0,0,buruk,0,real
2025-10-01T23:56:00Z,28.38,87.65,0.12,1,1,0,bagus,0,synthetic
2025-11-25T10:27:03Z,32.28,71.15,0.17,2,0,0,buruk,0,real
2025-11-24T11:41:34Z,31.93,72.17,0.22,2,0,0,buruk,0,real
2025-10-06T09:00:00Z,29.01,83.92,5.34,1,1,0,bagus,0,synthetic
2025-10-07T00:26:00Z,27.38,75.74,3.93,1,1,0,bagus,0,synthetic
2025-11-24T19:15:43Z,32.02,71.84,0.17,2,0,0,buruk,0,real
2025-11-28T10:11:33Z,32.85,70.28,0.21,2,0,0,buruk,0,real
2025-10-20T23:12:00Z,33.34,87.87,13.76,2,1,0,sedang,0,synthetic
2025-11-25T13:31:06Z,32.36,72.07,0.19,2,0,0,buruk,0,real
2025-10-03T12:21:00Z,28.9,78.95,3.56,1,1,0,bagus,0,synthetic
2025-10-02T06:13:00Z,26.63,80.05,4.58,1,1,0,bagus,0,synthetic
2025-10-05T10:23:00Z,29.15,88.99,13.13,1,1,0,bagus,0,synthetic
2025-10-21T05:10:00Z,30.13,75.48,3.66,2,1,0,sedang,0,synthetic
2025-11-28T13:10:36Z,32.96,70.72,0.25,2,0,0,buruk,0,real
2025-10-19T16:07:00Z,31.84,83.75,3.48,2,1,0,sedang,0,synthetic
2025-10-03T11:03:00Z,26.37,75.57,8.79,1,1,0,bagus,0,synthetic
2025-11-26T06:45:28Z,32.51,70.14,0.17,2,0,0,buruk,0,real
2025-10-04T04:14:00Z,29.64,88.02,11.72,1,1,0,bagus,0,synthetic
2025-11-23T17:44:13Z,31.92,73.04,0.21,2,0,0,buruk,0,real
2025-10-03T12:23:00Z,26.92,84.04,12.79,1,1,0,bagus,0,synthetic
2025-10-02T06:53:00Z,28.6,88.08,9.92,1,1,0,bagus,0,synthetic
2025-11-28T04:00:25Z,32.75,70.63,0.17,2,0,0,buruk,0,real
2025-10-15T13:52:00Z,25.6,90.89,9.93,0,2,0,buruk,0,synthetic
2025-10-20T21:48:00Z,24.15,92.1,2.09,0,2,0,buruk,0,synthetic
2025-11-23T19:58:16Z,31.75,73.09,0.17,2,0,0,buruk,0,real
2025-10-04T02:01:00Z,28.65,88.24,10.08,1,1,0,bagus,0,synthetic
2025-10-04T06:46:00Z,29.45,89.9,6.36,1,1,0,bagus,0,synthetic
2025-10-02T11:01:00Z,26.06,87.32,13.99,1,1,0,bagus,0,synthetic
2025-10-18T03:11:00Z,28.88,71.83,8.84,1,0,0,sedang,0,synthetic
2025-11-24T07:03:30Z,31.91,72.33,0.17,2,0,0,buruk,0,real
2025-11-25T13:34:06Z,32.4,72.17,0.32,2,0,0,buruk,0,real
2025-10-21T02:34:00Z,28.9,66.53,1.17,1,0,0,sedang,0,synthetic
2025-10-15T09:31:00Z,29.47,70.98,14.18,1,0,0,sedang,0,synthetic
2025-11-28T19:52:45Z,32.79,70.37,0.17,2,0,0,buruk,0,real
2025-10-05T21:15:00Z,28.31,85.49,9.48,1,1,0,bagus,0,synthetic
2025-11-24T00:00:21Z,31.78,73.09,0.17,2,0,0,buruk,0,real
2025-10-20T00:43:00Z,31.79,79.22,13.74,2,1,0,sedang,0,synthetic
2025-11-27T16:25:10Z,32.75,70.74,0.17,2,0,0,buruk,0,real
2025-11-28T23:40:50Z,32.64,69.01,0.18,2,0,0,buruk,0,real
2025-11-30T11:04:34Z,33.12,68.96,0.17,2,0,0,buruk,0,real
2025-11-24T10:00:32Z,31.98,71.91,0.17,2,0,0,buruk,0,real
2025-10-19T21:41:00Z,25.56,89.39,12.06,0,1,0,sedang,0,synthetic
2025-10-02T17:02:00Z,28.99,78.22,11.92,1,1,0,bagus,0,synthetic
2025-10-03T02:58:00Z,28.11,76.84,4.24,1,1,0,bagus,0,synthetic
2025-10-02T14:32:00Z,29.16,86.36,2.24,1,1,0,bagus,0,synthetic
2025-10-01T11:39:00Z,26.46,85.8,8.8,1,1,0,bagus,0,synthetic
2025-10-21T21:32:00Z,31.33,73.66,3.37,2,0,0,buruk,0,synthetic
2025-11-29T02:50:53Z,32.83,70.0,0.2,2,0,0,buruk,0,real
2025-10-17T22:19:00Z,27.29,93.43,8.05,1,2,0,sedang,0,synthetic
2025-10-16T07:22:00Z,27.46,91.68,14.45,1,2,0,sedang,0,synthetic
2025-10-16T23:53:00Z,26.77,92.89,9.34,1,2,0,sedang,0,synthetic
2025-10-04T17:49:00Z,26.36,86.99,11.76,1,1,0,bagus,0,synthetic
2025-11-26T13:21:36Z,32.81,71.34,0.23,2,0,0,buruk,0,real
2025-10-01T09:14:00Z,26.92,76.7,5.96,1,1,0,bagus,0,synthetic
2025-10-02T17:29:00Z,29.38,85.12,4.38,1,1,0,bagus,0,synthetic
2025-11-24T00:10:21Z,31.7,73.47,0.17,2,0,0,buruk,0,real
2025-10-15T04:22:00Z,32.27,88.65,4.08,2,1,0,sedang,0,synthetic
2025-10-05T15:25:00Z,28.9,89.32,13.32,1,1,0,bagus,0,synthetic
2025-11-25T09:16:01Z,32.26,70.64,0.17,2,0,0,buruk,0,real
2025-10-21T19:36:00Z,28.93,92.59,10.29,1,2,0,sedang,0,synthetic
2025-10-07T00:25:00Z,26.6,81.66,7.54,1,1,0,bagus,0,synthetic
2025-10-16T15:00:00Z,31.18,90.8,12.74,2,2,0,buruk,0,synthetic
2025-11-26T19:58:45Z,32.58,69.9,0.17,2,0,0,buruk,0,real
2025-10-17T22:43:00Z,28.58,93.54,14.25,1,2,0,sedang,0,synthetic
2025-10-07T03:27:00Z,26.5,86.63,9.21,1,1,0,bagus,0,synthetic
2025-10-04T17:33:00Z,27.13,82.47,1.84,1,1,0,bagus,0,synthetic
2025-11-24T14:29:37Z,31.96,73.0,0.17,2,0,0,buruk,0,real
2025-10-07T12:02:00Z,26.73,76.37,11.38,1,1,0,bagus,0,synthetic
2025-11-25T22:59:18Z,32.26,71.62,0.17,2,0,0,buruk,0,real
2025-10-05T16:31:00Z,27.91,80.53,2.75,1,1,0,bagus,0,synthetic
2025-10-01T16:07:00Z,29.3,77.8,6.26,1,1,0,bagus,0,synthetic
2025-10-01T04:25:00Z,28.69,88.47,0.1,1,1,0,bagus,0,synthetic
2025-10-21T06:02:00Z,28.17,92.15,9.97,1,2,0,sedang,0,synthetic
2025-10-17T06:07:00Z,28.47,93.28,8.99,1,2,0,sedang,0,synthetic
2025-10-21T04:40:00Z,32.65,75.26,6.65,2,1,0,sedang,0,synthetic
2025-10-06T05:18:00Z,29.84,80.08,3.45,1,1,0,bagus,0,synthetic
2025-11-30T09:21:32Z,33.21,68.58,0.17,2,0,0,buruk,0,real
2025-11-24T16:21:40Z,32.05,72.39,0.17,2,0,0,buruk,0,real
2025-10-01T13:46:00Z,27.16,86.21,14.2,1,1,0,bagus,0,synthetic
2025-10-17T13:57:00Z,28.31,92.41,9.71,1,2,0,sedang,0,synthetic
